,submission_id,experiment_id,languages,picture,prolificid,verb,startDate,trial_name,trial_number,rating,ID,POS,DOI,ES
824,94,2,English,1_1_89_r,5b81eccb47657000017c08e1,made,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,5,no,1_1_89_r,1.0,0.5,1.0
825,94,2,English,2_75_78,5b81eccb47657000017c08e1,forced,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,6,no,2_75_78,0.5,0.0,2.0
826,94,2,English,4_5_45,5b81eccb47657000017c08e1,caused,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,7,no,4_5_45,0.1634788290476016,0.3333333333333333,5.0
827,94,2,English,5_25_45,5b81eccb47657000017c08e1,made,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,8,no,5_25_45,0.3460846838095933,0.1947292522971814,5.0
828,94,2,English,,5b81eccb47657000017c08e1,,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,9,yes,,,,
829,94,2,English,1_0_78,5b81eccb47657000017c08e1,caused,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,10,no,1_0_78,0.3543436937742045,0.0067379469990854,2.0
830,94,2,English,3_5_56_r,5b81eccb47657000017c08e1,forced,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,11,no,3_5_56_r,0.25,1.0,4.0
831,94,2,English,,5b81eccb47657000017c08e1,,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,12,no,,,,
832,94,2,English,4_75_56_r,5b81eccb47657000017c08e1,made,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,13,no,4_75_56_r,0.4096822830563665,0.0,4.0
833,94,2,English,2_25_45,5b81eccb47657000017c08e1,caused,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,14,no,2_25_45,0.1634788290476016,0.5,5.0
834,94,2,English,1_75_78,5b81eccb47657000017c08e1,forced,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,15,no,1_75_78,0.5,1.0,2.0
835,94,2,English,2_5_45,5b81eccb47657000017c08e1,made,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,16,yes,2_5_45,0.3460846838095933,0.001347589399817,5.0
836,94,2,English,3_75_56,5b81eccb47657000017c08e1,forced,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,17,yes,3_75_56,0.25,1.0,4.0
837,94,2,English,4_75_56,5b81eccb47657000017c08e1,forced,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,18,no,4_75_56,0.4096822830563665,0.0,4.0
838,94,2,English,2_25_45_r,5b81eccb47657000017c08e1,made,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,19,no,2_25_45_r,0.1634788290476016,0.5,5.0
839,94,2,English,1_1_78,5b81eccb47657000017c08e1,made,Sat Aug 19 2023 14:59:38 GMT-0700 (Pacific Daylight Time),slider_rating,20,no,1_1_78,0.5,1.0,2.0
840,96,2,English,1_5_78,6400d92f215c3bb134af8da7,made,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,1,no,1_5_78,0.3543436937742045,0.0067379469990854,2.0
841,96,2,English,1_1_78_r,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,2,no,1_1_78_r,0.5,1.0,2.0
842,96,2,English,2_5_56_r,6400d92f215c3bb134af8da7,made,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,3,no,2_5_56_r,0.25,1.0,4.0
843,96,2,English,2_0_78,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,4,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
844,96,2,English,3_0_67_r,6400d92f215c3bb134af8da7,forced,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,5,no,3_0_67_r,0.5017131981555416,0.3333333333333333,3.0
845,96,2,English,1_1_89_r,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,6,no,1_1_89_r,1.0,0.5,1.0
846,96,2,English,4_0_23_r,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,7,no,4_0_23_r,0.1226605713054616,0.25,7.0
847,96,2,English,3_75_56_r,6400d92f215c3bb134af8da7,made,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,8,yes,3_75_56_r,0.25,1.0,4.0
848,96,2,English,1_75_89,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,9,no,1_75_89,1.0,0.5,1.0
849,96,2,English,3_75_67,6400d92f215c3bb134af8da7,forced,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,10,no,3_75_67,0.5017131981555416,0.25,3.0
850,96,2,English,,6400d92f215c3bb134af8da7,,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,11,yes,,,,
851,96,2,English,1_1_78,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,12,no,1_1_78,0.5,1.0,2.0
852,96,2,English,1_5_56,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,13,yes,1_5_56,0.25,0.4403985389889412,4.0
853,96,2,English,4_5_45_r,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,14,no,4_5_45_r,0.1634788290476016,0.3333333333333333,5.0
854,96,2,English,5_25_45,6400d92f215c3bb134af8da7,made,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,15,no,5_25_45,0.3460846838095933,0.1947292522971814,5.0
855,96,2,English,1_75_56_r,6400d92f215c3bb134af8da7,forced,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,16,yes,1_75_56_r,0.4096822830563665,1.0,4.0
856,96,2,English,2_5_34_r,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,17,yes,2_5_34_r,0.2995507815117859,0.1428571428571428,6.0
857,96,2,English,2_75_78_r,6400d92f215c3bb134af8da7,caused,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,18,no,2_75_78_r,0.5,0.0,2.0
858,96,2,English,3_5_56_r,6400d92f215c3bb134af8da7,made,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,19,no,3_5_56_r,0.25,1.0,4.0
859,96,2,English,,6400d92f215c3bb134af8da7,,Sat Aug 19 2023 23:00:35 GMT+0100 (British Summer Time),slider_rating,20,no,,,,
860,97,2,English,4_0_23,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,1,no,4_0_23,0.1226605713054616,0.25,7.0
861,97,2,English,1_1_78_r,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,2,no,1_1_78_r,0.5,1.0,2.0
862,97,2,English,3_0_67,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,3,no,3_0_67,0.5017131981555416,0.3333333333333333,3.0
863,97,2,English,2_5_34_r,5f8de19aaf4fc8163abd08f9,caused,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,4,yes,2_5_34_r,0.2995507815117859,0.1428571428571428,6.0
864,97,2,English,1_5_56_r,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,5,yes,1_5_56_r,0.25,0.4403985389889412,4.0
865,97,2,English,4_0_23_r,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,6,no,4_0_23_r,0.1226605713054616,0.25,7.0
866,97,2,English,4_5_45,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,7,no,4_5_45,0.1634788290476016,0.3333333333333333,5.0
867,97,2,English,1_0_56_r,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,8,no,1_0_56_r,0.1967725723145445,0.0,4.0
868,97,2,English,4_75_56_r,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,9,no,4_75_56_r,0.4096822830563665,0.0,4.0
869,97,2,English,,5f8de19aaf4fc8163abd08f9,,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,10,no,,,,
870,97,2,English,1_75_89_r,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,11,yes,1_75_89_r,1.0,0.5,1.0
871,97,2,English,3_5_56_r,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,12,no,3_5_56_r,0.25,1.0,4.0
872,97,2,English,5_25_45,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,13,no,5_25_45,0.3460846838095933,0.1947292522971814,5.0
873,97,2,English,2_5_34,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,14,yes,2_5_34,0.2995507815117859,0.1428571428571428,6.0
874,97,2,English,5_0_45_r,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,15,no,5_0_45_r,0.3460846838095933,0.1947292522971814,5.0
875,97,2,English,,5f8de19aaf4fc8163abd08f9,,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,16,yes,,,,
876,97,2,English,1_75_56,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,17,yes,1_75_56,0.4096822830563665,1.0,4.0
877,97,2,English,1_75_78_r,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,18,yes,1_75_78_r,0.5,1.0,2.0
878,97,2,English,2_25_78,5f8de19aaf4fc8163abd08f9,made,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,19,no,2_25_78,0.6456563062257954,0.0,2.0
879,97,2,English,1_1_89_r,5f8de19aaf4fc8163abd08f9,forced,Sat Aug 19 2023 23:02:05 GMT+0100 (British Summer Time),slider_rating,20,yes,1_1_89_r,1.0,0.5,1.0
880,105,2,English,2_5_56,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,1,yes,2_5_56,0.25,1.0,4.0
881,105,2,English,4_25_56,6124d3c85b6ea8a350177dcc,made,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,2,no,4_25_56,0.4096822830563665,0.0,4.0
882,105,2,English,3_25_67_r,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,3,no,3_25_67_r,0.5017131981555416,0.25,3.0
883,105,2,English,3_75_56_r,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,4,yes,3_75_56_r,0.25,1.0,4.0
884,105,2,English,2_25_78_r,6124d3c85b6ea8a350177dcc,made,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,5,yes,2_25_78_r,0.6456563062257954,0.0,2.0
885,105,2,English,3_0_67_r,6124d3c85b6ea8a350177dcc,forced,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,6,no,3_0_67_r,0.5017131981555416,0.3333333333333333,3.0
886,105,2,English,2_5_56_r,6124d3c85b6ea8a350177dcc,made,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,7,no,2_5_56_r,0.25,1.0,4.0
887,105,2,English,4_25_56_r,6124d3c85b6ea8a350177dcc,forced,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,8,no,4_25_56_r,0.4096822830563665,0.0,4.0
888,105,2,English,1_75_56,6124d3c85b6ea8a350177dcc,forced,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,9,yes,1_75_56,0.4096822830563665,1.0,4.0
889,105,2,English,,6124d3c85b6ea8a350177dcc,,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,10,yes,,,,
890,105,2,English,1_75_89_r,6124d3c85b6ea8a350177dcc,forced,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,11,yes,1_75_89_r,1.0,0.5,1.0
891,105,2,English,1_75_78,6124d3c85b6ea8a350177dcc,made,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,12,no,1_75_78,0.5,1.0,2.0
892,105,2,English,,6124d3c85b6ea8a350177dcc,,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,13,no,,,,
893,105,2,English,1_75_89,6124d3c85b6ea8a350177dcc,made,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,14,yes,1_75_89,1.0,0.5,1.0
894,105,2,English,3_75_56,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,15,yes,3_75_56,0.25,1.0,4.0
895,105,2,English,1_5_78_r,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,16,no,1_5_78_r,0.3543436937742045,0.0067379469990854,2.0
896,105,2,English,1_0_78_r,6124d3c85b6ea8a350177dcc,forced,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,17,no,1_0_78_r,0.3543436937742045,0.0067379469990854,2.0
897,105,2,English,3_5_56_r,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,18,no,3_5_56_r,0.25,1.0,4.0
898,105,2,English,2_0_78,6124d3c85b6ea8a350177dcc,made,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,19,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
899,105,2,English,1_5_56_r,6124d3c85b6ea8a350177dcc,caused,Sat Aug 19 2023 23:01:17 GMT+0100 (British Summer Time),slider_rating,20,no,1_5_56_r,0.25,0.4403985389889412,4.0
900,100,2,English,1_5_78_r,611597ca5308ff41d3665834,forced,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,1,no,1_5_78_r,0.3543436937742045,0.0067379469990854,2.0
901,100,2,English,,611597ca5308ff41d3665834,,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,2,yes,,,,
902,100,2,English,1_0_56,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,3,no,1_0_56,0.1967725723145445,0.0,4.0
903,100,2,English,2_5_34,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,4,yes,2_5_34,0.2995507815117859,0.1428571428571428,6.0
904,100,2,English,1_75_78_r,611597ca5308ff41d3665834,made,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,5,no,1_75_78_r,0.5,1.0,2.0
905,100,2,English,2_0_78_r,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,6,no,2_0_78_r,0.6456563062257954,0.0067379469990854,2.0
906,100,2,English,,611597ca5308ff41d3665834,,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,7,no,,,,
907,100,2,English,4_75_56_r,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,8,no,4_75_56_r,0.4096822830563665,0.0,4.0
908,100,2,English,2_75_78,611597ca5308ff41d3665834,forced,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,9,no,2_75_78,0.5,0.0,2.0
909,100,2,English,2_0_78,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,10,yes,2_0_78,0.6456563062257954,0.0067379469990854,2.0
910,100,2,English,2_75_78_r,611597ca5308ff41d3665834,made,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,11,no,2_75_78_r,0.5,0.0,2.0
911,100,2,English,2_25_78_r,611597ca5308ff41d3665834,made,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,12,no,2_25_78_r,0.6456563062257954,0.0,2.0
912,100,2,English,2_5_45,611597ca5308ff41d3665834,made,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,13,yes,2_5_45,0.3460846838095933,0.001347589399817,5.0
913,100,2,English,3_75_67,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,14,no,3_75_67,0.5017131981555416,0.25,3.0
914,100,2,English,1_1_78,611597ca5308ff41d3665834,forced,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,15,no,1_1_78,0.5,1.0,2.0
915,100,2,English,5_25_45,611597ca5308ff41d3665834,forced,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,16,no,5_25_45,0.3460846838095933,0.1947292522971814,5.0
916,100,2,English,1_75_56_r,611597ca5308ff41d3665834,forced,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,17,yes,1_75_56_r,0.4096822830563665,1.0,4.0
917,100,2,English,2_5_56,611597ca5308ff41d3665834,made,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,18,yes,2_5_56,0.25,1.0,4.0
918,100,2,English,4_75_56,611597ca5308ff41d3665834,caused,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,19,no,4_75_56,0.4096822830563665,0.0,4.0
919,100,2,English,1_0_78_r,611597ca5308ff41d3665834,made,Sat Aug 19 2023 23:02:02 GMT+0100 (British Summer Time),slider_rating,20,yes,1_0_78_r,0.3543436937742045,0.0067379469990854,2.0
920,99,2,English,5_25_34_r,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,1,no,5_25_34_r,0.1400898436976428,0.5,6.0
921,99,2,English,5_25_45,61366f0c61f19807bcd487d1,forced,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,2,yes,5_25_45,0.3460846838095933,0.1947292522971814,5.0
922,99,2,English,1_75_56,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,3,yes,1_75_56,0.4096822830563665,1.0,4.0
923,99,2,English,3_25_67_r,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,4,no,3_25_67_r,0.5017131981555416,0.25,3.0
924,99,2,English,4_25_56,61366f0c61f19807bcd487d1,caused,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,5,yes,4_25_56,0.4096822830563665,0.0,4.0
925,99,2,English,1_1_89,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,6,yes,1_1_89,1.0,0.5,1.0
926,99,2,English,3_75_56,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,7,yes,3_75_56,0.25,1.0,4.0
927,99,2,English,3_25_67,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,8,no,3_25_67,0.5017131981555416,0.25,3.0
928,99,2,English,2_5_56,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,9,no,2_5_56,0.25,1.0,4.0
929,99,2,English,4_25_56_r,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,10,no,4_25_56_r,0.4096822830563665,0.0,4.0
930,99,2,English,4_5_45_r,61366f0c61f19807bcd487d1,forced,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,11,no,4_5_45_r,0.1634788290476016,0.3333333333333333,5.0
931,99,2,English,2_5_34_r,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,12,yes,2_5_34_r,0.2995507815117859,0.1428571428571428,6.0
932,99,2,English,5_25_45_r,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,13,no,5_25_45_r,0.3460846838095933,0.1947292522971814,5.0
933,99,2,English,2_75_78_r,61366f0c61f19807bcd487d1,forced,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,14,no,2_75_78_r,0.5,0.0,2.0
934,99,2,English,,61366f0c61f19807bcd487d1,,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,15,yes,,,,
935,99,2,English,5_0_45_r,61366f0c61f19807bcd487d1,caused,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,16,yes,5_0_45_r,0.3460846838095933,0.1947292522971814,5.0
936,99,2,English,2_25_78,61366f0c61f19807bcd487d1,forced,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,17,no,2_25_78,0.6456563062257954,0.0,2.0
937,99,2,English,1_75_89_r,61366f0c61f19807bcd487d1,made,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,18,yes,1_75_89_r,1.0,0.5,1.0
938,99,2,English,,61366f0c61f19807bcd487d1,,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,19,no,,,,
939,99,2,English,1_1_78,61366f0c61f19807bcd487d1,caused,Sat Aug 19 2023 23:03:35 GMT+0100 (British Summer Time),slider_rating,20,no,1_1_78,0.5,1.0,2.0
940,101,2,English,3_25_67,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,1,no,3_25_67,0.5017131981555416,0.25,3.0
941,101,2,English,4_0_23,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,2,no,4_0_23,0.1226605713054616,0.25,7.0
942,101,2,English,1_75_89_r,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,3,no,1_75_89_r,1.0,0.5,1.0
943,101,2,English,1_5_78_r,60e276f5b3e7008e0a6113c8,made,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,4,no,1_5_78_r,0.3543436937742045,0.0067379469990854,2.0
944,101,2,English,4_0_23_r,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,5,no,4_0_23_r,0.1226605713054616,0.25,7.0
945,101,2,English,2_25_78_r,60e276f5b3e7008e0a6113c8,forced,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,6,no,2_25_78_r,0.6456563062257954,0.0,2.0
946,101,2,English,1_1_89,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,7,yes,1_1_89,1.0,0.5,1.0
947,101,2,English,5_0_45,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,8,no,5_0_45,0.3460846838095933,0.1947292522971814,5.0
948,101,2,English,3_75_56,60e276f5b3e7008e0a6113c8,forced,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,9,yes,3_75_56,0.25,1.0,4.0
949,101,2,English,3_25_67_r,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,10,no,3_25_67_r,0.5017131981555416,0.25,3.0
950,101,2,English,3_5_56_r,60e276f5b3e7008e0a6113c8,made,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,11,no,3_5_56_r,0.25,1.0,4.0
951,101,2,English,,60e276f5b3e7008e0a6113c8,,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,12,yes,,,,
952,101,2,English,1_25_89,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,13,yes,1_25_89,1.0,0.3678794411714423,1.0
953,101,2,English,2_25_45_r,60e276f5b3e7008e0a6113c8,made,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,14,no,2_25_45_r,0.1634788290476016,0.5,5.0
954,101,2,English,1_5_78,60e276f5b3e7008e0a6113c8,made,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,15,yes,1_5_78,0.3543436937742045,0.0067379469990854,2.0
955,101,2,English,5_25_45,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,16,no,5_25_45,0.3460846838095933,0.1947292522971814,5.0
956,101,2,English,1_1_78,60e276f5b3e7008e0a6113c8,forced,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,17,no,1_1_78,0.5,1.0,2.0
957,101,2,English,1_5_56,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,18,yes,1_5_56,0.25,0.4403985389889412,4.0
958,101,2,English,,60e276f5b3e7008e0a6113c8,,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,19,no,,,,
959,101,2,English,4_5_45_r,60e276f5b3e7008e0a6113c8,caused,Sat Aug 19 2023 23:02:49 GMT+0100 (British Summer Time),slider_rating,20,no,4_5_45_r,0.1634788290476016,0.3333333333333333,5.0
960,108,2,english,1_75_78_r,63f7afa1c7d5f6056284f0b7,made,Sat Aug 19 2023 23:00:51 GMT+0100 (British Summer Time),slider_rating,1,yes,1_75_78_r,0.5,1.0,2.0
961,108,2,english,5_25_34,63f7afa1c7d5f6056284f0b7,caused,Sat Aug 19 2023 23:00:51 GMT+0100 (British Summer Time),slider_rating,2,no,5_25_34,0.1400898436976428,0.5,6.0
962,108,2,english,1_75_56,63f7afa1c7d5f6056284f0b7,caused,Sat Aug 19 2023 23:00:51 GMT+0100 (British Summer Time),slider_rating,3,yes,1_75_56,0.4096822830563665,1.0,4.0
963,108,2,english,1_0_78,63f7afa1c7d5f6056284f0b7,made,Sat Aug 19 2023 23:00:51 GMT+0100 (British Summer Time),slider_rating,4,yes,1_0_78,0.3543436937742045,0.0067379469990854,2.0
